6/18/3/14 Time  UsedPercent HeapAlloc HeapObjects Alloc NumGC  NumGor
6/18/3/14 56 0 1185 0 4 10
6/18/3/24 56 0 959 0 5 11
6/18/3/34 56 1 5142 1 7 12
