6/17/56/46 Time  UsedPercent HeapAlloc HeapObjects Alloc NumGC  NumGor
6/17/56/46 55 0 1150 0 4 10
6/17/56/56 55 0 1113 0 22 11
6/17/57/6 55 0 1368 0 39 11
6/17/57/16 55 0 900 0 56 11
