7/9/41/37 Time  UsedPercent HeapAlloc HeapObjects Alloc NumGC  NumGor
7/9/41/37 58 0 1148 0 4 10
7/9/41/48 58 0 1376 0 22 11
7/9/41/58 58 0 1287 0 38 11
7/9/42/8 60 0 1299 0 47 11
7/9/42/18 59 0 817 0 48 12
